20170102 083300;1.046440;1.046480;1.046440;1.046480;0
20170102 083400;1.046460;1.046560;1.046440;1.046550;0
20170102 083500;1.046550;1.046600;1.046550;1.046600;0
20170102 083600;1.046590;1.046640;1.046570;1.046570;0
20170102 083700;1.046580;1.046620;1.046560;1.046590;0
20170102 083800;1.046590;1.046600;1.046530;1.046560;0
20170102 083900;1.046560;1.046580;1.046540;1.046540;0
20170102 084000;1.046550;1.046560;1.046540;1.046550;0
20170102 084100;1.046540;1.046680;1.046540;1.046650;0
20170102 084200;1.046640;1.046650;1.046530;1.046530;0
20170102 084300;1.046570;1.046600;1.046530;1.046560;0
20170102 084400;1.046550;1.046600;1.046550;1.046590;0
20170102 084500;1.046580;1.046610;1.046550;1.046610;0
20170102 084600;1.046600;1.046680;1.046550;1.046670;0
20170102 084700;1.046670;1.046670;1.046610;1.046620;0
20170102 084800;1.046610;1.046610;1.046550;1.046580;0
20170102 084900;1.046570;1.046590;1.046570;1.046590;0
20170102 085000;1.046590;1.046720;1.046590;1.046720;0
20170102 085100;1.046690;1.046690;1.046610;1.046610;0
20170102 085200;1.046610;1.046650;1.046610;1.046650;0
20170102 085300;1.046650;1.046700;1.046650;1.046690;0
20170102 085400;1.046680;1.046680;1.046610;1.046630;0
20170102 085500;1.046640;1.046780;1.046610;1.046680;0
20170102 085600;1.046730;1.046790;1.046600;1.046600;0
20170102 085700;1.046600;1.046670;1.046590;1.046670;0
20170102 085800;1.046670;1.046750;1.046670;1.046750;0
20170102 085900;1.046680;1.046690;1.046530;1.046630;0
20170102 090000;1.046550;1.046790;1.046550;1.046610;0
20170102 090100;1.046610;1.046610;1.046610;1.046610;0
20170102 090200;1.046600;1.046640;1.046460;1.046520;0
20170102 090300;1.046530;1.046560;1.046330;1.046510;0
20170102 090400;1.046490;1.046580;1.046470;1.046530;0
20170102 090500;1.046540;1.046560;1.046510;1.046510;0
20170102 090600;1.046510;1.046530;1.046510;1.046530;0
20170102 090700;1.046570;1.046730;1.046560;1.046620;0
20170102 090800;1.046620;1.046650;1.046580;1.046580;0
20170102 090900;1.046580;1.046650;1.046580;1.046600;0
20170102 091000;1.046620;1.046710;1.046620;1.046700;0
20170102 091100;1.046700;1.046800;1.046700;1.046800;0
20170102 091200;1.046790;1.046800;1.046760;1.046760;0
20170102 091300;1.046770;1.046790;1.046690;1.046770;0
20170102 091400;1.046770;1.046770;1.046690;1.046770;0
20170102 091500;1.046760;1.046770;1.046610;1.046620;0
20170102 091600;1.046620;1.046650;1.046600;1.046610;0
20170102 091700;1.046610;1.046720;1.046600;1.046600;0
20170102 091800;1.046610;1.046710;1.046610;1.046710;0
20170102 091900;1.046720;1.046740;1.046720;1.046740;0
20170102 092000;1.046760;1.046860;1.046720;1.046780;0
20170102 092100;1.046770;1.046770;1.046740;1.046740;0
20170102 092200;1.046740;1.046780;1.046700;1.046700;0
20170102 092300;1.046740;1.046880;1.046700;1.046870;0
20170102 092400;1.046860;1.046930;1.046760;1.046780;0
20170102 092500;1.046790;1.046910;1.046780;1.046900;0
20170102 092600;1.046890;1.047030;1.046790;1.046840;0
20170102 092700;1.046830;1.046920;1.046820;1.046920;0
20170102 092800;1.046920;1.046980;1.046870;1.046960;0
20170102 092900;1.046950;1.046970;1.046880;1.046970;0
20170102 093000;1.046960;1.046990;1.046910;1.046920;0
20170102 093100;1.046930;1.047030;1.046930;1.047030;0
20170102 093200;1.047050;1.047180;1.046940;1.046950;0
20170102 093300;1.046950;1.047140;1.046900;1.047130;0
20170102 093400;1.047130;1.047280;1.047120;1.047170;0
20170102 093500;1.047170;1.047300;1.047140;1.047300;0
20170102 093600;1.047270;1.047300;1.047230;1.047300;0
20170102 093700;1.047220;1.047310;1.047210;1.047280;0
20170102 093800;1.047330;1.047330;1.047230;1.047240;0
20170102 093900;1.047240;1.047260;1.047240;1.047240;0
20170102 094000;1.047240;1.047280;1.047220;1.047240;0
20170102 094100;1.047240;1.047250;1.047190;1.047240;0
20170102 094200;1.047260;1.047460;1.047260;1.047420;0
20170102 094300;1.047420;1.047430;1.047320;1.047340;0
20170102 094400;1.047330;1.047390;1.047300;1.047360;0
20170102 094500;1.047350;1.047400;1.047340;1.047370;0
20170102 094600;1.047340;1.047380;1.047320;1.047340;0
20170102 094700;1.047350;1.047350;1.047290;1.047350;0
20170102 094800;1.047340;1.047380;1.047340;1.047360;0
20170102 094900;1.047370;1.047460;1.047330;1.047390;0
20170102 095000;1.047390;1.047420;1.047380;1.047400;0
20170102 095100;1.047410;1.047430;1.047370;1.047420;0
20170102 095200;1.047410;1.047430;1.047380;1.047430;0
20170102 095300;1.047430;1.047450;1.047410;1.047410;0
20170102 095400;1.047420;1.047420;1.047250;1.047260;0
20170102 095500;1.047300;1.047390;1.047270;1.047320;0
20170102 095600;1.047240;1.047280;1.047210;1.047230;0
20170102 095700;1.047210;1.047320;1.047060;1.047240;0
20170102 095800;1.047250;1.047440;1.047250;1.047440;0
20170102 095900;1.047470;1.047590;1.047190;1.047210;0
20170102 100000;1.047180;1.047270;1.047100;1.047170;0
20170102 100100;1.047180;1.047230;1.047140;1.047190;0
20170102 100200;1.047190;1.047200;1.047180;1.047180;0
20170102 100300;1.047190;1.047290;1.047190;1.047260;0
